Date,Time,Year,Month,Hour,Holiday,Working Day,Weekday,Temperature,Station ID,Station Location,User ID,User Age,User Gender,Trip Duration,Trip Start Time,Trip End Time,Season,Weather Conditions,Rider Type,Bike Type
2022-01-13,17:00,2022,January,17,No,Yes,Thursday,15.7,ST010,Secunderabad,U0166,60,Female,55,17:00,17:55,Winter,Clear,Subscriber,Premium Bike
2022-01-13,18:00,2022,January,18,No,Yes,Thursday,21.7,ST005,Begumpet,U0167,47,Female,52,18:00,18:52,Winter,Clear,Subscriber,Standard Bike
2022-01-13,19:00,2022,January,19,No,Yes,Thursday,16.8,ST006,Hitech City,U0168,45,Male,17,19:00,19:17,Winter,Clear,Subscriber,Standard Bike
2022-01-13,20:00,2022,January,20,No,Yes,Thursday,18.7,ST008,Shamshabad,U0169,61,Female,31,20:00,20:31,Winter,Clear,Subscriber,Standard Bike
2022-01-14,08:00,2022,January,8,No,Yes,Friday,21.0,ST008,Shamshabad,U0170,55,Female,19,08:00,08:19,Winter,Clear,Subscriber,Standard Bike
2022-01-14,09:00,2022,January,9,No,Yes,Friday,21.0,ST002,Gachibowli,U0171,26,Male,39,09:00,09:39,Winter,Clear,Casual,Standard Bike
2022-01-14,10:00,2022,January,10,No,Yes,Friday,20.7,ST006,Hitech City,U0172,47,Male,53,10:00,10:53,Winter,Clear,Casual,Standard Bike
2022-01-14,11:00,2022,January,11,No,Yes,Friday,17.1,ST002,Gachibowli,U0173,60,Male,20,11:00,11:20,Winter,Clear,Subscriber,Premium Bike
2022-01-14,12:00,2022,January,12,No,Yes,Friday,19.0,ST007,Kondapur,U0174,21,Male,54,12:00,12:54,Winter,Clear,Casual,Electric Bike
2022-01-14,13:00,2022,January,13,No,Yes,Friday,20.0,ST005,Begumpet,U0175,49,Male,37,13:00,13:37,Winter,Clear,Casual,Electric Bike
2022-01-14,14:00,2022,January,14,No,Yes,Friday,23.4,ST004,Madhapur,U0176,35,Male,24,14:00,14:24,Winter,Clear,Casual,Premium Bike
2022-01-14,15:00,2022,January,15,No,Yes,Friday,16.4,ST002,Gachibowli,U0177,61,Female,30,15:00,15:30,Winter,Clear,Subscriber,Premium Bike
2022-01-14,16:00,2022,January,16,No,Yes,Friday,23.4,ST005,Begumpet,U0178,51,Male,56,16:00,16:56,Winter,Clear,Subscriber,Premium Bike
2022-01-14,17:00,2022,January,17,No,Yes,Friday,22.6,ST001,Banjara Hills,U0179,54,Male,38,17:00,17:38,Winter,Clear,Subscriber,Standard Bike
2022-01-14,18:00,2022,January,18,No,Yes,Friday,23.9,ST001,Banjara Hills,U0180,58,Male,57,18:00,18:57,Winter,Clear,Casual,Standard Bike
2022-01-14,19:00,2022,January,19,No,Yes,Friday,18.8,ST002,Gachibowli,U0181,32,Female,11,19:00,19:11,Winter,Clear,Casual,Premium Bike
2022-01-14,20:00,2022,January,20,No,Yes,Friday,21.7,ST005,Begumpet,U0182,43,Male,30,20:00,20:30,Winter,Clear,Casual,Electric Bike
2022-01-15,08:00,2022,January,8,Yes,No,Saturday,16.2,ST005,Begumpet,U0183,38,Male,59,08:00,08:59,Winter,Cold,Casual,Premium Bike
2022-01-15,09:00,2022,January,9,Yes,No,Saturday,17.0,ST004,Madhapur,U0184,49,Male,52,09:00,09:52,Winter,Cold,Subscriber,Standard Bike
2022-01-15,10:00,2022,January,10,Yes,No,Saturday,18.7,ST009,Kukatpally,U0185,23,Female,14,10:00,10:14,Winter,Cold,Casual,Electric Bike
2022-01-15,11:00,2022,January,11,Yes,No,Saturday,16.5,ST001,Banjara Hills,U0186,32,Female,12,11:00,11:12,Winter,Cold,Subscriber,Premium Bike
2022-01-15,12:00,2022,January,12,Yes,No,Saturday,22.5,ST009,Kukatpally,U0187,40,Female,51,12:00,12:51,Winter,Cold,Subscriber,Electric Bike
2022-01-15,13:00,2022,January,13,Yes,No,Saturday,18.1,ST007,Kondapur,U0188,36,Male,17,13:00,13:17,Winter,Cold,Casual,Electric Bike
2022-01-15,14:00,2022,January,14,Yes,No,Saturday,18.1,ST008,Shamshabad,U0189,40,Male,33,14:00,14:33,Winter,Cold,Subscriber,Standard Bike
2022-01-15,15:00,2022,January,15,Yes,No,Saturday,22.6,ST002,Gachibowli,U0190,40,Male,60,15:00,16:00,Winter,Cold,Subscriber,Standard Bike
2022-01-15,16:00,2022,January,16,Yes,No,Saturday,19.2,ST003,Jubilee Hills,U0191,18,Male,33,16:00,16:33,Winter,Cold,Casual,Premium Bike
2022-01-15,17:00,2022,January,17,Yes,No,Saturday,23.5,ST001,Banjara Hills,U0192,31,Female,40,17:00,17:40,Winter,Cold,Casual,Premium Bike
2022-01-15,18:00,2022,January,18,Yes,No,Saturday,19.4,ST001,Banjara Hills,U0193,45,Male,13,18:00,18:13,Winter,Cold,Subscriber,Premium Bike
2022-01-15,19:00,2022,January,19,Yes,No,Saturday,17.1,ST005,Begumpet,U0194,19,Male,52,19:00,19:52,Winter,Cold,Casual,Premium Bike
2022-01-15,20:00,2022,January,20,Yes,No,Saturday,23.6,ST008,Shamshabad,U0195,65,Male,38,20:00,20:38,Winter,Cold,Casual,Premium Bike
2022-01-16,08:00,2022,January,8,Yes,No,Sunday,18.3,ST007,Kondapur,U0196,58,Female,57,08:00,08:57,Winter,Cold,Subscriber,Electric Bike
2022-01-16,09:00,2022,January,9,Yes,No,Sunday,22.4,ST001,Banjara Hills,U0197,42,Male,53,09:00,09:53,Winter,Cold,Subscriber,Premium Bike
2022-01-16,10:00,2022,January,10,Yes,No,Sunday,22.6,ST006,Hitech City,U0198,22,Male,50,10:00,10:50,Winter,Cold,Subscriber,Electric Bike
2022-01-16,11:00,2022,January,11,Yes,No,Sunday,24.4,ST004,Madhapur,U0199,65,Male,22,11:00,11:22,Winter,Cold,Subscriber,Premium Bike
2022-01-16,12:00,2022,January,12,Yes,No,Sunday,19.4,ST008,Shamshabad,U0200,64,Female,39,12:00,12:39,Winter,Cold,Subscriber,Electric Bike
2022-01-16,13:00,2022,January,13,Yes,No,Sunday,15.5,ST005,Begumpet,U0201,39,Female,25,13:00,13:25,Winter,Cold,Casual,Premium Bike
2022-01-16,14:00,2022,January,14,Yes,No,Sunday,24.3,ST010,Secunderabad,U0202,52,Female,26,14:00,14:26,Winter,Cold,Casual,Standard Bike
2022-01-16,15:00,2022,January,15,Yes,No,Sunday,20.6,ST001,Banjara Hills,U0203,36,Female,40,15:00,15:40,Winter,Cold,Subscriber,Standard Bike
2022-01-16,16:00,2022,January,16,Yes,No,Sunday,19.0,ST001,Banjara Hills,U0204,25,Male,49,16:00,16:49,Winter,Cold,Casual,Premium Bike
2022-01-16,17:00,2022,January,17,Yes,No,Sunday,22.7,ST004,Madhapur,U0205,19,Female,41,17:00,17:41,Winter,Cold,Casual,Premium Bike
2022-01-16,18:00,2022,January,18,Yes,No,Sunday,21.4,ST009,Kukatpally,U0206,51,Female,59,18:00,18:59,Winter,Cold,Casual,Standard Bike
2022-01-16,19:00,2022,January,19,Yes,No,Sunday,19.8,ST007,Kondapur,U0207,41,Female,48,19:00,19:48,Winter,Cold,Casual,Standard Bike
2022-01-16,20:00,2022,January,20,Yes,No,Sunday,17.9,ST010,Secunderabad,U0208,41,Male,46,20:00,20:46,Winter,Cold,Subscriber,Premium Bike
2022-01-17,08:00,2022,January,8,No,Yes,Monday,16.2,ST004,Madhapur,U0209,21,Female,13,08:00,08:13,Winter,Cold,Casual,Electric Bike
2022-01-17,09:00,2022,January,9,No,Yes,Monday,23.8,ST002,Gachibowli,U0210,48,Male,11,09:00,09:11,Winter,Cold,Subscriber,Standard Bike
2022-01-17,10:00,2022,January,10,No,Yes,Monday,15.5,ST005,Begumpet,U0211,26,Male,15,10:00,10:15,Winter,Cold,Casual,Standard Bike
2022-01-17,11:00,2022,January,11,No,Yes,Monday,23.2,ST003,Jubilee Hills,U0212,36,Female,21,11:00,11:21,Winter,Cold,Casual,Electric Bike
2022-01-17,12:00,2022,January,12,No,Yes,Monday,22.8,ST001,Banjara Hills,U0213,23,Male,60,12:00,13:00,Winter,Cold,Subscriber,Standard Bike
2022-01-17,13:00,2022,January,13,No,Yes,Monday,15.7,ST009,Kukatpally,U0214,26,Female,43,13:00,13:43,Winter,Cold,Casual,Standard Bike
2022-01-17,14:00,2022,January,14,No,Yes,Monday,15.8,ST007,Kondapur,U0215,43,Male,27,14:00,14:27,Winter,Cold,Subscriber,Standard Bike
2022-01-17,15:00,2022,January,15,No,Yes,Monday,15.7,ST009,Kukatpally,U0216,61,Male,15,15:00,15:15,Winter,Cold,Subscriber,Standard Bike
2022-01-17,16:00,2022,January,16,No,Yes,Monday,21.6,ST003,Jubilee Hills,U0217,36,Female,49,16:00,16:49,Winter,Cold,Subscriber,Premium Bike
2022-01-17,17:00,2022,January,17,No,Yes,Monday,15.6,ST009,Kukatpally,U0218,56,Female,13,17:00,17:13,Winter,Cold,Subscriber,Electric Bike
2022-01-17,18:00,2022,January,18,No,Yes,Monday,15.9,ST009,Kukatpally,U0219,49,Female,26,18:00,18:26,Winter,Cold,Casual,Electric Bike
2022-01-17,19:00,2022,January,19,No,Yes,Monday,17.9,ST004,Madhapur,U0220,65,Female,54,19:00,19:54,Winter,Cold,Subscriber,Premium Bike
2022-01-17,20:00,2022,January,20,No,Yes,Monday,24.4,ST007,Kondapur,U0221,63,Female,48,20:00,20:48,Winter,Cold,Casual,Premium Bike
2022-01-18,08:00,2022,January,8,No,Yes,Tuesday,15.0,ST003,Jubilee Hills,U0222,24,Female,41,08:00,08:41,Winter,Clear,Casual,Electric Bike
2022-01-18,09:00,2022,January,9,No,Yes,Tuesday,21.6,ST008,Shamshabad,U0223,49,Female,47,09:00,09:47,Winter,Clear,Subscriber,Premium Bike
2022-01-18,10:00,2022,January,10,No,Yes,Tuesday,19.7,ST006,Hitech City,U0224,19,Female,21,10:00,10:21,Winter,Clear,Casual,Premium Bike
2022-01-18,11:00,2022,January,11,No,Yes,Tuesday,15.4,ST007,Kondapur,U0225,51,Female,25,11:00,11:25,Winter,Clear,Subscriber,Standard Bike
2022-01-18,12:00,2022,January,12,No,Yes,Tuesday,23.1,ST003,Jubilee Hills,U0226,21,Male,16,12:00,12:16,Winter,Clear,Subscriber,Premium Bike
2022-01-18,13:00,2022,January,13,No,Yes,Tuesday,23.4,ST009,Kukatpally,U0227,29,Male,58,13:00,13:58,Winter,Clear,Subscriber,Standard Bike
2022-01-18,14:00,2022,January,14,No,Yes,Tuesday,24.0,ST002,Gachibowli,U0228,27,Male,27,14:00,14:27,Winter,Clear,Subscriber,Standard Bike
2022-01-18,15:00,2022,January,15,No,Yes,Tuesday,16.3,ST001,Banjara Hills,U0229,34,Female,32,15:00,15:32,Winter,Clear,Subscriber,Electric Bike
2022-01-18,16:00,2022,January,16,No,Yes,Tuesday,24.0,ST010,Secunderabad,U0230,44,Male,44,16:00,16:44,Winter,Clear,Casual,Premium Bike
2022-01-18,17:00,2022,January,17,No,Yes,Tuesday,17.8,ST001,Banjara Hills,U0231,52,Male,37,17:00,17:37,Winter,Clear,Casual,Premium Bike
2022-01-18,18:00,2022,January,18,No,Yes,Tuesday,18.7,ST004,Madhapur,U0232,44,Female,21,18:00,18:21,Winter,Clear,Casual,Standard Bike
2022-01-18,19:00,2022,January,19,No,Yes,Tuesday,19.8,ST004,Madhapur,U0233,33,Female,40,19:00,19:40,Winter,Clear,Subscriber,Premium Bike
2022-01-18,20:00,2022,January,20,No,Yes,Tuesday,23.2,ST005,Begumpet,U0234,41,Male,60,20:00,21:00,Winter,Clear,Casual,Premium Bike
2022-01-19,08:00,2022,January,8,No,Yes,Wednesday,18.2,ST009,Kukatpally,U0235,39,Male,33,08:00,08:33,Winter,Clear,Casual,Premium Bike
2022-01-19,09:00,2022,January,9,No,Yes,Wednesday,15.9,ST003,Jubilee Hills,U0236,46,Female,23,09:00,09:23,Winter,Clear,Casual,Premium Bike
2022-01-19,10:00,2022,January,10,No,Yes,Wednesday,19.2,ST005,Begumpet,U0237,38,Female,56,10:00,10:56,Winter,Clear,Subscriber,Premium Bike
2022-01-19,11:00,2022,January,11,No,Yes,Wednesday,24.7,ST004,Madhapur,U0238,42,Male,40,11:00,11:40,Winter,Clear,Subscriber,Standard Bike
2022-01-19,12:00,2022,January,12,No,Yes,Wednesday,21.1,ST004,Madhapur,U0239,40,Male,14,12:00,12:14,Winter,Clear,Casual,Premium Bike
2022-01-19,13:00,2022,January,13,No,Yes,Wednesday,17.7,ST001,Banjara Hills,U0240,19,Male,38,13:00,13:38,Winter,Clear,Casual,Electric Bike
2022-01-19,14:00,2022,January,14,No,Yes,Wednesday,19.3,ST008,Shamshabad,U0241,64,Female,24,14:00,14:24,Winter,Clear,Subscriber,Electric Bike
2022-01-19,15:00,2022,January,15,No,Yes,Wednesday,16.8,ST006,Hitech City,U0242,22,Female,54,15:00,15:54,Winter,Clear,Subscriber,Electric Bike
2022-01-19,16:00,2022,January,16,No,Yes,Wednesday,18.8,ST004,Madhapur,U0243,38,Female,35,16:00,16:35,Winter,Clear,Casual,Standard Bike
2022-01-19,17:00,2022,January,17,No,Yes,Wednesday,20.4,ST002,Gachibowli,U0244,64,Male,25,17:00,17:25,Winter,Clear,Casual,Standard Bike
2022-01-19,18:00,2022,January,18,No,Yes,Wednesday,21.3,ST005,Begumpet,U0245,32,Female,51,18:00,18:51,Winter,Clear,Casual,Standard Bike
2022-01-19,19:00,2022,January,19,No,Yes,Wednesday,21.4,ST007,Kondapur,U0246,57,Male,51,19:00,19:51,Winter,Clear,Subscriber,Standard Bike
2022-01-19,20:00,2022,January,20,No,Yes,Wednesday,18.4,ST002,Gachibowli,U0247,32,Male,20,20:00,20:20,Winter,Clear,Casual,Standard Bike
2022-01-20,08:00,2022,January,8,No,Yes,Thursday,15.5,ST008,Shamshabad,U0248,33,Male,20,08:00,08:20,Winter,Clear,Subscriber,Electric Bike
2022-01-20,09:00,2022,January,9,No,Yes,Thursday,21.5,ST006,Hitech City,U0249,24,Male,27,09:00,09:27,Winter,Clear,Casual,Electric Bike
2022-01-20,10:00,2022,January,10,No,Yes,Thursday,18.3,ST005,Begumpet,U0250,24,Male,46,10:00,10:46,Winter,Clear,Subscriber,Electric Bike
2022-01-20,11:00,2022,January,11,No,Yes,Thursday,24.2,ST003,Jubilee Hills,U0251,30,Male,42,11:00,11:42,Winter,Clear,Subscriber,Electric Bike
2022-01-20,12:00,2022,January,12,No,Yes,Thursday,15.4,ST001,Banjara Hills,U0252,18,Male,23,12:00,12:23,Winter,Clear,Subscriber,Premium Bike
2022-01-20,13:00,2022,January,13,No,Yes,Thursday,18.5,ST003,Jubilee Hills,U0253,38,Female,47,13:00,13:47,Winter,Clear,Subscriber,Premium Bike
2022-01-20,14:00,2022,January,14,No,Yes,Thursday,22.6,ST007,Kondapur,U0254,52,Female,42,14:00,14:42,Winter,Clear,Subscriber,Premium Bike
2022-01-20,15:00,2022,January,15,No,Yes,Thursday,16.4,ST009,Kukatpally,U0255,19,Female,59,15:00,15:59,Winter,Clear,Subscriber,Standard Bike
2022-01-20,16:00,2022,January,16,No,Yes,Thursday,18.5,ST010,Secunderabad,U0256,36,Female,25,16:00,16:25,Winter,Clear,Casual,Premium Bike
2022-01-20,17:00,2022,January,17,No,Yes,Thursday,24.5,ST009,Kukatpally,U0257,18,Female,14,17:00,17:14,Winter,Clear,Casual,Electric Bike
2022-01-20,18:00,2022,January,18,No,Yes,Thursday,19.4,ST001,Banjara Hills,U0258,36,Female,57,18:00,18:57,Winter,Clear,Subscriber,Premium Bike
2022-01-20,19:00,2022,January,19,No,Yes,Thursday,24.6,ST010,Secunderabad,U0259,43,Male,24,19:00,19:24,Winter,Clear,Casual,Premium Bike
2022-01-20,20:00,2022,January,20,No,Yes,Thursday,15.1,ST006,Hitech City,U0260,23,Male,42,20:00,20:42,Winter,Clear,Subscriber,Standard Bike
2022-01-21,08:00,2022,January,8,No,Yes,Friday,21.3,ST008,Shamshabad,U0261,33,Male,48,08:00,08:48,Winter,Cold,Subscriber,Electric Bike
2022-01-21,09:00,2022,January,9,No,Yes,Friday,22.2,ST008,Shamshabad,U0262,42,Female,10,09:00,09:10,Winter,Cold,Subscriber,Premium Bike
2022-01-21,10:00,2022,January,10,No,Yes,Friday,24.9,ST008,Shamshabad,U0263,25,Male,33,10:00,10:33,Winter,Cold,Subscriber,Premium Bike
2022-01-21,11:00,2022,January,11,No,Yes,Friday,17.7,ST006,Hitech City,U0264,60,Female,12,11:00,11:12,Winter,Cold,Casual,Electric Bike
2022-01-21,12:00,2022,January,12,No,Yes,Friday,21.7,ST004,Madhapur,U0265,47,Female,34,12:00,12:34,Winter,Cold,Casual,Standard Bike
2022-01-21,13:00,2022,January,13,No,Yes,Friday,19.1,ST004,Madhapur,U0266,26,Female,56,13:00,13:56,Winter,Cold,Subscriber,Standard Bike
2022-01-21,14:00,2022,January,14,No,Yes,Friday,21.4,ST010,Secunderabad,U0267,56,Male,47,14:00,14:47,Winter,Cold,Subscriber,Electric Bike
2022-01-21,15:00,2022,January,15,No,Yes,Friday,18.2,ST005,Begumpet,U0268,51,Male,46,15:00,15:46,Winter,Cold,Casual,Premium Bike
2022-01-21,16:00,2022,January,16,No,Yes,Friday,18.6,ST001,Banjara Hills,U0269,43,Female,51,16:00,16:51,Winter,Cold,Subscriber,Standard Bike
2022-01-21,17:00,2022,January,17,No,Yes,Friday,23.4,ST009,Kukatpally,U0270,37,Male,52,17:00,17:52,Winter,Cold,Subscriber,Standard Bike
2022-01-21,18:00,2022,January,18,No,Yes,Friday,15.5,ST002,Gachibowli,U0271,51,Female,58,18:00,18:58,Winter,Cold,Casual,Standard Bike
2022-01-21,19:00,2022,January,19,No,Yes,Friday,15.6,ST004,Madhapur,U0272,26,Male,21,19:00,19:21,Winter,Cold,Casual,Premium Bike
2022-01-21,20:00,2022,January,20,No,Yes,Friday,16.4,ST002,Gachibowli,U0273,38,Female,20,20:00,20:20,Winter,Cold,Subscriber,Electric Bike
2022-01-22,08:00,2022,January,8,Yes,No,Saturday,20.0,ST001,Banjara Hills,U0274,61,Female,48,08:00,08:48,Winter,Clear,Casual,Electric Bike
2022-01-22,09:00,2022,January,9,Yes,No,Saturday,21.4,ST002,Gachibowli,U0275,49,Female,59,09:00,09:59,Winter,Clear,Casual,Premium Bike
2022-01-22,10:00,2022,January,10,Yes,No,Saturday,16.4,ST010,Secunderabad,U0276,52,Female,25,10:00,10:25,Winter,Clear,Casual,Premium Bike
2022-01-22,11:00,2022,January,11,Yes,No,Saturday,15.7,ST004,Madhapur,U0277,36,Male,56,11:00,11:56,Winter,Clear,Casual,Standard Bike
2022-01-22,12:00,2022,January,12,Yes,No,Saturday,16.5,ST004,Madhapur,U0278,51,Female,35,12:00,12:35,Winter,Clear,Subscriber,Electric Bike
2022-01-22,13:00,2022,January,13,Yes,No,Saturday,22.9,ST003,Jubilee Hills,U0279,47,Female,26,13:00,13:26,Winter,Clear,Subscriber,Premium Bike
2022-01-22,14:00,2022,January,14,Yes,No,Saturday,15.9,ST009,Kukatpally,U0280,18,Female,22,14:00,14:22,Winter,Clear,Subscriber,Electric Bike
2022-01-22,15:00,2022,January,15,Yes,No,Saturday,18.7,ST002,Gachibowli,U0281,51,Female,23,15:00,15:23,Winter,Clear,Subscriber,Electric Bike
2022-01-22,16:00,2022,January,16,Yes,No,Saturday,24.6,ST009,Kukatpally,U0282,50,Female,57,16:00,16:57,Winter,Clear,Subscriber,Standard Bike
2022-01-22,17:00,2022,January,17,Yes,No,Saturday,19.6,ST005,Begumpet,U0283,61,Female,48,17:00,17:48,Winter,Clear,Casual,Premium Bike
2022-01-22,18:00,2022,January,18,Yes,No,Saturday,22.4,ST009,Kukatpally,U0284,44,Female,18,18:00,18:18,Winter,Clear,Subscriber,Electric Bike
2022-01-22,19:00,2022,January,19,Yes,No,Saturday,15.3,ST009,Kukatpally,U0285,23,Female,31,19:00,19:31,Winter,Clear,Casual,Premium Bike
2022-01-22,20:00,2022,January,20,Yes,No,Saturday,24.8,ST001,Banjara Hills,U0286,41,Male,16,20:00,20:16,Winter,Clear,Subscriber,Premium Bike
2022-01-23,08:00,2022,January,8,Yes,No,Sunday,24.3,ST001,Banjara Hills,U0287,55,Female,24,08:00,08:24,Winter,Clear,Casual,Standard Bike
2022-01-23,09:00,2022,January,9,Yes,No,Sunday,17.0,ST005,Begumpet,U0288,45,Female,58,09:00,09:58,Winter,Clear,Casual,Electric Bike
2022-01-23,10:00,2022,January,10,Yes,No,Sunday,21.3,ST008,Shamshabad,U0289,51,Male,12,10:00,10:12,Winter,Clear,Subscriber,Electric Bike
2022-01-23,11:00,2022,January,11,Yes,No,Sunday,24.9,ST007,Kondapur,U0290,50,Female,21,11:00,11:21,Winter,Clear,Subscriber,Electric Bike
2022-01-23,12:00,2022,January,12,Yes,No,Sunday,19.8,ST004,Madhapur,U0291,45,Male,27,12:00,12:27,Winter,Clear,Subscriber,Premium Bike
2022-01-23,13:00,2022,January,13,Yes,No,Sunday,16.7,ST005,Begumpet,U0292,49,Female,54,13:00,13:54,Winter,Clear,Subscriber,Standard Bike
2022-01-23,14:00,2022,January,14,Yes,No,Sunday,21.7,ST009,Kukatpally,U0293,20,Female,53,14:00,14:53,Winter,Clear,Casual,Premium Bike
2022-01-23,15:00,2022,January,15,Yes,No,Sunday,24.7,ST009,Kukatpally,U0294,32,Female,51,15:00,15:51,Winter,Clear,Subscriber,Premium Bike
2022-01-23,16:00,2022,January,16,Yes,No,Sunday,16.0,ST008,Shamshabad,U0295,19,Male,51,16:00,16:51,Winter,Clear,Subscriber,Standard Bike
2022-01-23,17:00,2022,January,17,Yes,No,Sunday,24.4,ST001,Banjara Hills,U0296,64,Female,30,17:00,17:30,Winter,Clear,Casual,Standard Bike
2022-01-23,18:00,2022,January,18,Yes,No,Sunday,19.4,ST001,Banjara Hills,U0297,49,Male,16,18:00,18:16,Winter,Clear,Subscriber,Premium Bike
2022-01-23,19:00,2022,January,19,Yes,No,Sunday,17.2,ST006,Hitech City,U0298,34,Male,45,19:00,19:45,Winter,Clear,Casual,Electric Bike
2022-01-23,20:00,2022,January,20,Yes,No,Sunday,23.9,ST001,Banjara Hills,U0299,26,Female,48,20:00,20:48,Winter,Clear,Subscriber,Standard Bike
2022-01-24,08:00,2022,January,8,No,Yes,Monday,16.7,ST008,Shamshabad,U0300,49,Female,35,08:00,08:35,Winter,Clear,Subscriber,Electric Bike
2022-01-24,09:00,2022,January,9,No,Yes,Monday,16.2,ST002,Gachibowli,U0301,18,Male,31,09:00,09:31,Winter,Clear,Subscriber,Electric Bike
2022-01-24,10:00,2022,January,10,No,Yes,Monday,19.3,ST002,Gachibowli,U0302,43,Female,28,10:00,10:28,Winter,Clear,Subscriber,Electric Bike
2022-01-24,11:00,2022,January,11,No,Yes,Monday,15.7,ST004,Madhapur,U0303,51,Male,28,11:00,11:28,Winter,Clear,Casual,Premium Bike
2022-01-24,12:00,2022,January,12,No,Yes,Monday,24.2,ST009,Kukatpally,U0304,19,Female,35,12:00,12:35,Winter,Clear,Casual,Standard Bike
2022-01-24,13:00,2022,January,13,No,Yes,Monday,21.6,ST006,Hitech City,U0305,54,Female,19,13:00,13:19,Winter,Clear,Subscriber,Premium Bike
2022-01-24,14:00,2022,January,14,No,Yes,Monday,24.6,ST007,Kondapur,U0306,30,Female,32,14:00,14:32,Winter,Clear,Subscriber,Premium Bike
2022-01-24,15:00,2022,January,15,No,Yes,Monday,20.6,ST001,Banjara Hills,U0307,49,Female,28,15:00,15:28,Winter,Clear,Casual,Premium Bike
2022-01-24,16:00,2022,January,16,No,Yes,Monday,24.8,ST010,Secunderabad,U0308,19,Female,16,16:00,16:16,Winter,Clear,Casual,Premium Bike
2022-01-24,17:00,2022,January,17,No,Yes,Monday,19.1,ST003,Jubilee Hills,U0309,21,Male,53,17:00,17:53,Winter,Clear,Casual,Standard Bike
2022-01-24,18:00,2022,January,18,No,Yes,Monday,20.8,ST001,Banjara Hills,U0310,48,Male,19,18:00,18:19,Winter,Clear,Subscriber,Electric Bike
2022-01-24,19:00,2022,January,19,No,Yes,Monday,15.1,ST009,Kukatpally,U0311,41,Female,50,19:00,19:50,Winter,Clear,Casual,Electric Bike
2022-01-24,20:00,2022,January,20,No,Yes,Monday,18.9,ST001,Banjara Hills,U0312,61,Female,12,20:00,20:12,Winter,Clear,Subscriber,Electric Bike
2022-01-25,08:00,2022,January,8,No,Yes,Tuesday,22.0,ST009,Kukatpally,U0313,32,Female,40,08:00,08:40,Winter,Clear,Casual,Standard Bike
2022-01-25,09:00,2022,January,9,No,Yes,Tuesday,19.5,ST002,Gachibowli,U0314,40,Male,34,09:00,09:34,Winter,Clear,Casual,Premium Bike
2022-01-25,10:00,2022,January,10,No,Yes,Tuesday,20.9,ST008,Shamshabad,U0315,41,Female,20,10:00,10:20,Winter,Clear,Casual,Premium Bike
2022-01-25,11:00,2022,January,11,No,Yes,Tuesday,24.8,ST001,Banjara Hills,U0316,31,Female,24,11:00,11:24,Winter,Clear,Subscriber,Standard Bike
2022-01-25,12:00,2022,January,12,No,Yes,Tuesday,21.3,ST008,Shamshabad,U0317,36,Female,53,12:00,12:53,Winter,Clear,Subscriber,Electric Bike
2022-01-25,13:00,2022,January,13,No,Yes,Tuesday,17.7,ST002,Gachibowli,U0318,24,Female,47,13:00,13:47,Winter,Clear,Subscriber,Standard Bike
2022-01-25,14:00,2022,January,14,No,Yes,Tuesday,23.2,ST007,Kondapur,U0319,44,Female,53,14:00,14:53,Winter,Clear,Casual,Premium Bike
2022-01-25,15:00,2022,January,15,No,Yes,Tuesday,15.0,ST002,Gachibowli,U0320,38,Female,33,15:00,15:33,Winter,Clear,Casual,Electric Bike
2022-01-25,16:00,2022,January,16,No,Yes,Tuesday,22.0,ST008,Shamshabad,U0321,56,Female,34,16:00,16:34,Winter,Clear,Casual,Standard Bike
2022-01-25,17:00,2022,January,17,No,Yes,Tuesday,16.5,ST001,Banjara Hills,U0322,46,Female,26,17:00,17:26,Winter,Clear,Casual,Premium Bike
2022-01-25,18:00,2022,January,18,No,Yes,Tuesday,16.2,ST003,Jubilee Hills,U0323,37,Male,32,18:00,18:32,Winter,Clear,Casual,Standard Bike
2022-01-25,19:00,2022,January,19,No,Yes,Tuesday,18.9,ST010,Secunderabad,U0324,58,Female,52,19:00,19:52,Winter,Clear,Subscriber,Electric Bike
2022-01-25,20:00,2022,January,20,No,Yes,Tuesday,15.3,ST009,Kukatpally,U0325,57,Male,54,20:00,20:54,Winter,Clear,Subscriber,Electric Bike
2022-01-26,08:00,2022,January,8,No,Yes,Wednesday,23.4,ST003,Jubilee Hills,U0326,48,Male,54,08:00,08:54,Winter,Cold,Subscriber,Standard Bike
2022-01-26,09:00,2022,January,9,No,Yes,Wednesday,22.2,ST005,Begumpet,U0327,54,Male,46,09:00,09:46,Winter,Cold,Subscriber,Electric Bike
2022-01-26,10:00,2022,January,10,No,Yes,Wednesday,18.7,ST008,Shamshabad,U0328,52,Female,21,10:00,10:21,Winter,Cold,Casual,Standard Bike
2022-01-26,11:00,2022,January,11,No,Yes,Wednesday,19.4,ST007,Kondapur,U0329,47,Male,11,11:00,11:11,Winter,Cold,Subscriber,Premium Bike
2022-01-26,12:00,2022,January,12,No,Yes,Wednesday,21.6,ST008,Shamshabad,U0330,44,Female,27,12:00,12:27,Winter,Cold,Casual,Electric Bike
2022-01-26,13:00,2022,January,13,No,Yes,Wednesday,17.0,ST006,Hitech City,U0331,43,Male,58,13:00,13:58,Winter,Cold,Subscriber,Electric Bike
